,UTC_TIME,TAI,ESP_Q0_COUNTS,ESP_Q1_COUNTS,ESP_Q2_COUNTS,ESP_Q3_COUNTS,ESP_0_7_COUNTS,ESP_17_COUNTS,ESP_25_COUNTS,ESP_30_COUNTS,ESP_36_COUNTS,ESP_DARK_COUNTS,MP_LYA_COUNTS,MP_DARK_COUNTS,dt,ESP_0_7_DIFFS
146,2024-04-03 21:29:00,2090870977.6157131,54,110,163,222,549,559,157,161,2,49,39,40,2024-04-03 21:29:00,-4.0
147,2024-04-03 21:29:10,2090870987.6156983,55,111,165,223,554,559,157,161,2,48,39,40,2024-04-03 21:29:10,5.0
148,2024-04-03 21:29:20,2090870997.615714,55,110,164,224,553,559,157,160,2,49,40,41,2024-04-03 21:29:20,-1.0
149,2024-04-03 21:29:30,2090871007.615724,55,112,164,223,554,558,157,161,2,48,41,39,2024-04-03 21:29:30,1.0
150,2024-04-03 21:29:40,2090871017.6160402,54,112,164,223,553,557,157,160,2,49,39,40,2024-04-03 21:29:40,-1.0
151,2024-04-03 21:29:50,2090871027.615687,53,110,165,224,552,558,158,160,2,49,40,41,2024-04-03 21:29:50,-1.0
152,2024-04-03 21:30:00,2090871037.616007,54,111,166,223,554,557,157,161,2,49,38,39,2024-04-03 21:30:00,2.0
153,2024-04-03 21:30:10,2090871047.6157777,53,111,164,224,552,558,157,160,2,48,40,42,2024-04-03 21:30:10,-2.0
154,2024-04-03 21:30:20,2090871057.61576,52,110,165,223,550,559,158,161,3,49,40,39,2024-04-03 21:30:20,-2.0
155,2024-04-03 21:30:30,2090871067.6157768,55,110,166,224,555,558,158,161,3,49,39,39,2024-04-03 21:30:30,5.0
156,2024-04-03 21:30:40,2090871077.6157715,54,110,165,224,553,558,157,160,2,48,40,39,2024-04-03 21:30:40,-2.0
157,2024-04-03 21:30:50,2090871087.615792,55,110,166,223,554,558,158,161,3,49,39,39,2024-04-03 21:30:50,1.0
158,2024-04-03 21:31:00,2090871097.6160634,54,110,165,223,552,558,158,161,2,49,42,40,2024-04-03 21:31:00,-2.0
159,2024-04-03 21:31:10,2090871107.615793,54,110,165,224,553,559,158,161,2,49,41,40,2024-04-03 21:31:10,1.0
160,2024-04-03 21:31:20,2090871117.6157565,55,110,165,224,554,558,158,161,2,48,39,40,2024-04-03 21:31:20,1.0
161,2024-04-03 21:31:30,2090871127.6160927,53,110,163,224,550,559,158,160,3,49,40,40,2024-04-03 21:31:30,-4.0
162,2024-04-03 21:31:40,2090871137.6158109,52,111,165,223,551,559,157,160,2,49,39,39,2024-04-03 21:31:40,1.0
163,2024-04-03 21:31:50,2090871147.6234179,51,112,163,223,549,558,157,161,2,48,39,41,2024-04-03 21:31:50,-2.0
164,2024-04-03 21:32:00,2090871157.6158223,52,111,163,222,548,558,157,161,3,49,39,39,2024-04-03 21:32:00,-1.0
165,2024-04-03 21:32:10,2090871167.6158447,54,110,165,225,554,558,157,161,2,49,40,40,2024-04-03 21:32:10,6.0
166,2024-04-03 21:32:20,2090871177.6161323,54,110,166,224,554,557,158,161,3,48,39,41,2024-04-03 21:32:20,0.0
167,2024-04-03 21:32:30,2090871187.615821,54,110,165,224,553,559,158,161,2,49,38,40,2024-04-03 21:32:30,-1.0
168,2024-04-03 21:32:40,2090871197.6161256,52,111,165,224,552,557,158,161,3,48,40,40,2024-04-03 21:32:40,-1.0
169,2024-04-03 21:32:50,2090871207.6158745,55,111,165,223,554,559,157,161,3,49,39,40,2024-04-03 21:32:50,2.0
170,2024-04-03 21:33:00,2090871217.6158826,55,110,165,225,555,559,158,161,1,49,41,39,2024-04-03 21:33:00,1.0
171,2024-04-03 21:33:10,2090871227.6162007,55,110,165,225,555,554,157,160,2,49,39,40,2024-04-03 21:33:10,0.0
172,2024-04-03 21:33:20,2090871237.615896,53,111,165,223,552,558,157,161,0,49,40,40,2024-04-03 21:33:20,-3.0
173,2024-04-03 21:33:30,2090871247.6159031,55,111,163,223,552,558,157,161,2,49,39,40,2024-04-03 21:33:30,0.0
174,2024-04-03 21:33:40,2090871257.615914,55,111,165,225,556,558,158,161,1,49,41,40,2024-04-03 21:33:40,4.0
175,2024-04-03 21:33:50,2090871267.6159203,54,112,164,224,554,558,156,160,0,49,40,41,2024-04-03 21:33:50,-2.0
176,2024-04-03 21:34:00,2090871277.615936,54,112,165,224,555,558,157,160,0,48,39,40,2024-04-03 21:34:00,1.0
177,2024-04-03 21:34:10,2090871287.6159263,54,111,164,223,552,558,157,161,0,50,39,41,2024-04-03 21:34:10,-3.0
178,2024-04-03 21:34:20,2090871297.6159496,56,112,162,223,553,558,157,161,0,49,39,39,2024-04-03 21:34:20,1.0
179,2024-04-03 21:34:30,2090871307.6159072,55,111,164,225,555,558,157,160,0,49,39,40,2024-04-03 21:34:30,2.0
180,2024-04-03 21:34:40,2090871317.616249,55,112,165,223,555,558,157,160,0,49,39,40,2024-04-03 21:34:40,0.0
181,2024-04-03 21:34:50,2090871327.6159291,54,111,165,224,554,557,157,161,0,49,40,40,2024-04-03 21:34:50,-1.0
182,2024-04-03 21:35:00,2090871337.6162624,55,110,166,223,554,559,156,161,0,48,40,39,2024-04-03 21:35:00,0.0
183,2024-04-03 21:35:10,2090871347.615931,53,111,164,224,552,557,158,160,0,49,40,40,2024-04-03 21:35:10,-2.0
184,2024-04-03 21:35:20,2090871357.6234016,52,113,164,224,553,557,157,160,0,48,39,41,2024-04-03 21:35:20,1.0
185,2024-04-03 21:35:30,2090871367.616259,54,108,165,224,551,558,158,161,0,49,39,39,2024-04-03 21:35:30,-2.0
186,2024-04-03 21:35:40,2090871377.6162865,53,111,165,222,551,559,157,160,0,49,39,40,2024-04-03 21:35:40,0.0
187,2024-04-03 21:35:50,2090871387.6160305,52,111,164,225,552,559,157,160,0,48,40,42,2024-04-03 21:35:50,1.0
188,2024-04-03 21:36:00,2090871397.615969,54,109,164,223,550,557,157,160,0,49,40,40,2024-04-03 21:36:00,-2.0
189,2024-04-03 21:36:10,2090871407.6162841,58,111,164,223,556,558,157,161,0,49,39,40,2024-04-03 21:36:10,6.0
190,2024-04-03 21:36:20,2090871417.6159852,54,110,163,224,551,559,158,161,0,49,40,40,2024-04-03 21:36:20,-5.0
191,2024-04-03 21:36:30,2090871427.616328,54,111,165,224,554,559,158,160,1,48,40,39,2024-04-03 21:36:30,3.0
192,2024-04-03 21:36:40,2090871437.6163342,54,110,164,222,550,559,158,160,0,49,40,39,2024-04-03 21:36:40,-4.0
193,2024-04-03 21:36:50,2090871447.6163242,54,110,164,225,553,556,157,161,0,49,39,41,2024-04-03 21:36:50,3.0
194,2024-04-03 21:37:00,2090871457.6160605,54,111,165,223,553,557,158,161,0,48,38,40,2024-04-03 21:37:00,0.0
195,2024-04-03 21:37:10,2090871467.6160784,54,112,165,224,555,559,157,160,0,49,39,40,2024-04-03 21:37:10,2.0
196,2024-04-03 21:37:20,2090871477.6160865,54,112,166,223,555,559,157,161,0,48,39,39,2024-04-03 21:37:20,0.0
